ad_id,clicks,impressions,date_start,date_stop,reach,frequency,spend,age,gender,website_ctr,actions_onsite_conversion.post_save,actions_link_click,actions_post_reaction,actions_post_engagement,actions_page_engagement,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,action_values_add_to_cart,action_values_initiate_checkout,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_landing_page_view,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850952429870035,17,787,2022-02-17,2022-02-17,757,1.03963,214.95,25-34,male,1.270648,,10.0,1.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,14,408,2022-02-17,2022-02-17,399,1.022556,195.76,35-44,male,2.696078,1.0,11.0,3.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,5,230,2022-02-17,2022-02-17,223,1.03139,85.21,45-54,male,1.304348,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,17,2022-02-17,2022-02-17,17,1.0,5.93,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,87981.0,,,87981.0,,,1.0,,37.0,1.0,,13.0,37.0,,,,,,,,,,,
23850972614440035,207,3431,2022-02-17,2022-02-17,3280,1.046037,74.857028,18-24,male,4.109589,,141.0,4.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,514,10425,2022-02-17,2022-02-17,10036,1.03876,228.840915,25-34,male,3.242206,1.0,338.0,7.0,347.0,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
23850972614440035,274,5913,2022-02-17,2022-02-17,5664,1.043962,131.314787,35-44,male,3.297818,,195.0,3.0,198.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,157,3095,2022-02-17,2022-02-17,2940,1.052721,65.527399,45-54,male,3.327948,,103.0,5.0,108.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,7,144,2022-02-17,2022-02-17,144,1.0,3.189873,55-64,male,2.083333,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,2,2022-02-17,2022-02-17,0,0.0,0.039998,Unknown,unknown,,,,,,,7999.0,7999.0,1173759.0,7999.0,7999.0,1173759.0,7999.0,7999.0,2.0,1.0,431.0,2.0,1.0,647.0,431.0,,,,,,,,,,,
23850972637060035,50,1778,2022-02-17,2022-02-17,1636,1.086797,461.23,18-24,male,2.08099,1.0,37.0,6.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,51,1883,2022-02-17,2022-02-17,1832,1.027838,428.0,25-34,male,1.593202,,30.0,5.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,46,1366,2022-02-17,2022-02-17,1344,1.016369,486.99,35-44,male,2.196193,,30.0,2.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,28,390,2022-02-17,2022-02-17,390,1.0,176.79,45-54,male,4.358974,,17.0,3.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,315929.0,,,315929.0,,,,,150.0,,,80.0,150.0,,,,,,,,,,,
23851033946790035,0,6,2022-02-17,2022-02-17,6,1.0,0.04,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851033946790035,0,1,2022-02-17,2022-02-17,1,1.0,0.0,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851033946790035,0,2,2022-02-17,2022-02-17,2,1.0,0.07,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034002030035,0,1,2022-02-17,2022-02-17,1,1.0,0.0,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012950035,0,15,2022-02-17,2022-02-17,14,1.071429,6.07,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012950035,0,27,2022-02-17,2022-02-17,24,1.125,2.17,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012950035,0,13,2022-02-17,2022-02-17,11,1.181818,2.57,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012950035,0,9,2022-02-17,2022-02-17,9,1.0,7.23,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012950035,0,14,2022-02-17,2022-02-17,14,1.0,2.53,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012990035,0,5,2022-02-17,2022-02-17,4,1.25,0.1,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012990035,0,12,2022-02-17,2022-02-17,11,1.090909,1.09,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012990035,0,12,2022-02-17,2022-02-17,12,1.0,0.47,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012990035,0,9,2022-02-17,2022-02-17,9,1.0,0.17,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034012990035,0,2,2022-02-17,2022-02-17,2,1.0,0.12,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013000035,1,10,2022-02-17,2022-02-17,10,1.0,3.23,18-24,male,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013000035,0,34,2022-02-17,2022-02-17,29,1.172414,5.59,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013000035,1,34,2022-02-17,2022-02-17,26,1.307692,6.22,35-44,male,2.941176,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013000035,0,17,2022-02-17,2022-02-17,15,1.133333,2.08,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013000035,0,9,2022-02-17,2022-02-17,9,1.0,3.26,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013000035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,2999.0,,,2999.0,,,,,1.0,,,,1.0,,,,,,,,,,,
23851034013010035,1,5,2022-02-17,2022-02-17,5,1.0,0.28,18-24,male,20.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013010035,1,64,2022-02-17,2022-02-17,57,1.122807,3.4,25-34,male,1.5625,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013010035,2,28,2022-02-17,2022-02-17,27,1.037037,3.11,35-44,male,7.142857,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013010035,0,13,2022-02-17,2022-02-17,12,1.083333,0.81,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013010035,0,22,2022-02-17,2022-02-17,18,1.222222,0.56,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013010035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,11996.0,,,11996.0,,,,,4.0,,,1.0,4.0,,,,,,,,,,,
23851034013020035,0,1,2022-02-17,2022-02-17,1,1.0,0.02,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013020035,1,48,2022-02-17,2022-02-17,41,1.170732,2.41,25-34,male,2.083333,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013020035,0,16,2022-02-17,2022-02-17,16,1.0,0.43,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013020035,0,6,2022-02-17,2022-02-17,6,1.0,0.05,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013020035,0,7,2022-02-17,2022-02-17,7,1.0,2.22,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013030035,0,9,2022-02-17,2022-02-17,9,1.0,0.47,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013030035,2,87,2022-02-17,2022-02-17,74,1.175676,3.09,25-34,male,2.298851,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013030035,1,61,2022-02-17,2022-02-17,54,1.12963,12.86,35-44,male,1.639344,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013030035,0,19,2022-02-17,2022-02-17,17,1.117647,0.48,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013030035,0,19,2022-02-17,2022-02-17,19,1.0,0.32,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034013030035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,2999.0,2999.0,5998.0,2999.0,2999.0,5998.0,2999.0,2999.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,
23851034017730035,0,17,2022-02-17,2022-02-17,16,1.0625,0.96,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017730035,5,199,2022-02-17,2022-02-17,169,1.177515,65.5,25-34,male,2.512563,,5.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017730035,0,84,2022-02-17,2022-02-17,73,1.150685,6.39,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017730035,1,83,2022-02-17,2022-02-17,60,1.383333,5.41,45-54,male,1.204819,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017730035,0,31,2022-02-17,2022-02-17,27,1.148148,0.68,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017730035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,8997.0,,,8997.0,,,,,3.0,,,2.0,3.0,,,,,,,,,,,
23851034017740035,0,23,2022-02-17,2022-02-17,22,1.045455,2.6,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017740035,1,181,2022-02-17,2022-02-17,149,1.214765,6.72,25-34,male,0.552486,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017740035,2,90,2022-02-17,2022-02-17,80,1.125,7.72,35-44,male,1.111111,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017740035,1,50,2022-02-17,2022-02-17,46,1.086957,9.93,45-54,male,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017740035,1,35,2022-02-17,2022-02-17,29,1.206897,6.69,55-64,male,2.857143,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017740035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,11996.0,,,11996.0,,,,,4.0,,,1.0,4.0,,,,,,,,,,,
23851034017750035,0,45,2022-02-17,2022-02-17,40,1.125,3.46,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017750035,7,768,2022-02-17,2022-02-17,612,1.254902,23.24,25-34,male,0.911458,,7.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017750035,3,351,2022-02-17,2022-02-17,279,1.258065,15.72,35-44,male,0.569801,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017750035,1,243,2022-02-17,2022-02-17,193,1.259067,17.54,45-54,male,0.411523,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017750035,3,170,2022-02-17,2022-02-17,138,1.231884,6.17,55-64,male,1.176471,,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017750035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,35988.0,,,35988.0,,,1.0,,13.0,1.0,,7.0,13.0,,,,,,,,,,,
23851034017780035,0,94,2022-02-17,2022-02-17,80,1.175,9.24,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017780035,11,879,2022-02-17,2022-02-17,720,1.220833,92.49,25-34,male,0.796359,,7.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017780035,10,454,2022-02-17,2022-02-17,394,1.152284,70.53,35-44,male,1.982379,,9.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017780035,6,324,2022-02-17,2022-02-17,280,1.157143,72.5,45-54,male,0.925926,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017780035,4,181,2022-02-17,2022-02-17,157,1.152866,56.56,55-64,male,2.209945,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034017780035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,41986.0,,,41986.0,,,,,14.0,,,13.0,14.0,,,,,,,,,,,
23851034027700035,0,1,2022-02-17,2022-02-17,1,1.0,0.43,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027700035,0,1,2022-02-17,2022-02-17,1,1.0,0.0,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027700035,0,1,2022-02-17,2022-02-17,1,1.0,0.0,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027720035,1,7,2022-02-17,2022-02-17,7,1.0,0.26,25-34,male,14.285714,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027720035,0,3,2022-02-17,2022-02-17,3,1.0,0.14,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027720035,0,2,2022-02-17,2022-02-17,2,1.0,0.06,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027720035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,3999.0,,,3999.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
23851034027740035,1,14,2022-02-17,2022-02-17,13,1.076923,1.86,18-24,male,7.142857,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027740035,0,43,2022-02-17,2022-02-17,37,1.162162,2.05,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027740035,0,30,2022-02-17,2022-02-17,26,1.153846,1.13,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027740035,1,27,2022-02-17,2022-02-17,21,1.285714,1.67,45-54,male,3.703704,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027740035,0,20,2022-02-17,2022-02-17,18,1.111111,3.76,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027740035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,3999.0,,,3999.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
23851034027760035,1,37,2022-02-17,2022-02-17,37,1.0,6.94,18-24,male,2.702703,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027760035,0,171,2022-02-17,2022-02-17,142,1.204225,18.22,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027760035,1,81,2022-02-17,2022-02-17,71,1.140845,9.42,35-44,male,1.234568,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027760035,1,72,2022-02-17,2022-02-17,61,1.180328,12.55,45-54,male,1.388889,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027760035,1,45,2022-02-17,2022-02-17,37,1.216216,11.89,55-64,male,2.222222,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027760035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,3999.0,,,3999.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
23851034027780035,0,50,2022-02-17,2022-02-17,45,1.111111,9.56,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027780035,1,230,2022-02-17,2022-02-17,211,1.090047,29.05,25-34,male,0.434783,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027780035,2,142,2022-02-17,2022-02-17,119,1.193277,21.61,35-44,male,1.408451,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027780035,0,104,2022-02-17,2022-02-17,90,1.155556,18.86,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027780035,3,48,2022-02-17,2022-02-17,45,1.066667,7.86,55-64,male,6.25,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027780035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,11997.0,,,11997.0,,,,,3.0,,,2.0,3.0,,,,,,,,,,,
23851034027850035,0,190,2022-02-17,2022-02-17,174,1.091954,50.87,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027850035,10,1048,2022-02-17,2022-02-17,932,1.124464,170.98,25-34,male,0.667939,,7.0,2.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027850035,5,564,2022-02-17,2022-02-17,510,1.105882,183.79,35-44,male,0.886525,,5.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027850035,7,418,2022-02-17,2022-02-17,384,1.088542,144.56,45-54,male,1.435407,,6.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027850035,9,228,2022-02-17,2022-02-17,189,1.206349,68.44,55-64,male,3.070175,,7.0,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034027850035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,63984.0,,,63984.0,,,,,17.0,,,14.0,17.0,,,,,,,,,,,
23851034041670035,0,208,2022-02-17,2022-02-17,194,1.072165,36.125981,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041670035,21,1379,2022-02-17,2022-02-17,1252,1.101438,238.801231,25-34,male,1.305294,,18.0,,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041670035,9,853,2022-02-17,2022-02-17,792,1.07702,238.56139,35-44,male,0.937866,,8.0,1.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041670035,9,616,2022-02-17,2022-02-17,548,1.124088,150.190145,45-54,male,1.298701,,8.0,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041670035,15,332,2022-02-17,2022-02-17,297,1.117845,117.401944,55-64,male,3.614458,,12.0,3.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041670035,0,2,2022-02-17,2022-02-17,0,0.0,1.039309,Unknown,unknown,,,,,,,2999.0,,112964.0,2999.0,,112964.0,2999.0,,1.0,,37.0,1.0,,26.0,37.0,,,,,,,,,,,
23851034041680035,0,5,2022-02-17,2022-02-17,5,1.0,2.2,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041680035,0,18,2022-02-17,2022-02-17,18,1.0,2.12,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041680035,0,16,2022-02-17,2022-02-17,16,1.0,2.87,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041680035,1,19,2022-02-17,2022-02-17,17,1.117647,8.25,45-54,male,5.263158,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041680035,0,11,2022-02-17,2022-02-17,7,1.571429,4.16,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041690035,5,140,2022-02-17,2022-02-17,132,1.060606,38.5,18-24,male,2.857143,,4.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041690035,13,1387,2022-02-17,2022-02-17,1292,1.073529,276.62,25-34,male,0.720981,,10.0,1.0,12.0,12.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23851034041690035,19,873,2022-02-17,2022-02-17,830,1.051807,214.85,35-44,male,1.718213,,15.0,,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041690035,11,532,2022-02-17,2022-02-17,508,1.047244,139.52,45-54,male,1.691729,,9.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041690035,5,240,2022-02-17,2022-02-17,236,1.016949,81.92,55-64,male,1.666667,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041690035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,2999.0,99967.0,,2999.0,99967.0,,2999.0,,1.0,33.0,,1.0,29.0,33.0,,,,,,,,,,,
23851034041700035,0,59,2022-02-17,2022-02-17,57,1.035088,5.9,18-24,male,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041700035,11,611,2022-02-17,2022-02-17,602,1.01495,85.82,25-34,male,0.981997,,6.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041700035,7,417,2022-02-17,2022-02-17,405,1.02963,63.3,35-44,male,1.438849,1.0,6.0,,8.0,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23851034041700035,9,260,2022-02-17,2022-02-17,253,1.027668,61.8,45-54,male,2.692308,,7.0,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041700035,5,150,2022-02-17,2022-02-17,148,1.013514,50.38,55-64,male,2.666667,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041700035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,5998.0,38987.0,,5998.0,38987.0,,5998.0,,2.0,13.0,,2.0,12.0,13.0,,,,,,,,,,,
23851034041710035,2,5,2022-02-17,2022-02-17,5,1.0,0.11,18-24,male,20.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041710035,0,31,2022-02-17,2022-02-17,30,1.033333,8.35,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041710035,0,22,2022-02-17,2022-02-17,19,1.157895,1.04,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041710035,0,16,2022-02-17,2022-02-17,15,1.066667,0.73,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041710035,0,12,2022-02-17,2022-02-17,12,1.0,12.29,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041720035,0,1,2022-02-17,2022-02-17,1,1.0,0.11,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034041720035,0,2,2022-02-17,2022-02-17,2,1.0,0.79,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055700035,0,2,2022-02-17,2022-02-17,2,1.0,0.22,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055700035,0,1,2022-02-17,2022-02-17,1,1.0,0.04,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055700035,0,2,2022-02-17,2022-02-17,1,2.0,0.01,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055710035,0,1,2022-02-17,2022-02-17,1,1.0,0.02,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055720035,0,6,2022-02-17,2022-02-17,6,1.0,0.03,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055720035,0,4,2022-02-17,2022-02-17,2,2.0,0.01,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055720035,0,2,2022-02-17,2022-02-17,2,1.0,0.06,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055740035,0,27,2022-02-17,2022-02-17,24,1.125,3.5,18-24,male,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055740035,0,324,2022-02-17,2022-02-17,288,1.125,24.76,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055740035,1,167,2022-02-17,2022-02-17,156,1.070513,10.12,35-44,male,0.598802,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055740035,1,142,2022-02-17,2022-02-17,129,1.100775,6.63,45-54,male,0.704225,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055740035,1,106,2022-02-17,2022-02-17,89,1.191011,7.44,55-64,male,0.943396,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055740035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,15998.0,,,15998.0,,,,,2.0,,,,2.0,,,,,,,,,,,
23851034055760035,2,177,2022-02-17,2022-02-17,161,1.099379,34.09,18-24,male,0.564972,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055760035,16,1472,2022-02-17,2022-02-17,1226,1.200653,188.84,25-34,male,1.086957,,16.0,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055760035,14,818,2022-02-17,2022-02-17,686,1.19242,81.88,35-44,male,1.466993,,12.0,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055760035,13,648,2022-02-17,2022-02-17,542,1.195572,80.17,45-54,male,2.006173,,13.0,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055760035,13,387,2022-02-17,2022-02-17,349,1.108883,56.35,55-64,male,3.359173,,13.0,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055760035,0,0,2022-02-17,2022-02-17,0,0.0,0.0,Unknown,unknown,,,,,,,,,172977.0,,,172977.0,,,,,25.0,,,27.0,25.0,,,,,,,,,,,
23851034055790035,0,7,2022-02-17,2022-02-17,7,1.0,0.74,18-24,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055790035,0,70,2022-02-17,2022-02-17,65,1.076923,3.5,25-34,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055790035,0,46,2022-02-17,2022-02-17,44,1.045455,5.09,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23851034055790035,0,39,2022-02-17,2022-02-17,37,1.054054,16.6,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
